Gene	Base_Score	Split_Score	Gini_Score	Cutoff_Age	Count	P_Value	P_Adj	Up_Down
Ndor1	0.2496	0.2300952380952381	0.019504761904761886	31.5	24	0.28080150000000004	0.6591851577764752	Down
Rem2	0.1344	0.12491228070175438	0.009487719298245614	18.5	8	0.2891865	0.6591851577764752	Down
Caps2	0.2244	0.20733333333333334	0.017066666666666647	22.5	17	0.2852405	0.6591851577764752	Down
Gm6483	0.24640000000000004	0.2280952380952381	0.018304761904761935	42.0	22	0.2874525	0.6591851577764752	Up
Xiap	0.24640000000000004	0.2275	0.018900000000000028	42.0	22	0.2874525	0.6591851577764752	Down
Xpot	0.2356	0.21799660441426144	0.017603395585738563	21.0	31	0.2847495	0.6591851577764752	Down
Ncoa6	0.2356	0.21799660441426144	0.017603395585738563	21.0	31	0.2847495	0.6591851577764752	Down
Rgcc	0.2304	0.213446519524618	0.016953480475382005	21.0	18	0.2897735	0.6591851577764752	Down
Tpi-rs11	0.1824	0.16933333333333334	0.013066666666666671	29.5	12	0.2832445	0.6591851577764752	Down
Tox	0.1344	0.12491228070175438	0.009487719298245614	18.5	8	0.2891865	0.6591851577764752	Down
6720489N17Rik	0.12040000000000001	0.11040000000000001	0.009999999999999995	25.5	7	0.28772949999999997	0.6591851577764752	Down
Ino80e	0.1824	0.16933333333333334	0.013066666666666671	22.5	38	0.2829655	0.6591851577764752	Down
Ing5	0.12040000000000001	0.11040000000000001	0.009999999999999995	25.5	7	0.28772949999999997	0.6591851577764752	Down
Nsmce3	0.24840000000000004	0.23008210180623975	0.018317898193760285	23.5	23	0.28569449999999996	0.6591851577764752	Down
Tnfrsf22	0.2304	0.21333333333333332	0.017066666666666674	22.5	32	0.2836915	0.6591851577764752	Down
Ipo5	0.2244	0.20733333333333334	0.017066666666666647	29.5	33	0.28574350000000004	0.6591851577764752	Down
Gm11273	0.24	0.22174688057040995	0.018253119429590042	30.5	30	0.28296449999999995	0.6591851577764752	Down
S100a3	0.1344	0.12491228070175438	0.009487719298245614	18.5	8	0.2891865	0.6591851577764752	Down
Gm11450	0.1344	0.12491228070175438	0.009487719298245614	18.5	8	0.2891865	0.6591851577764752	Down
Vps13c	0.2304	0.21333333333333332	0.017066666666666674	22.5	32	0.2836915	0.6591851577764752	Down
Mfsd6	0.2304	0.21333333333333332	0.017066666666666674	22.5	32	0.2836915	0.6591851577764752	Down
Edem1	0.24840000000000004	0.23008210180623975	0.018317898193760285	23.5	23	0.28569449999999996	0.6591851577764752	Down
Apol10b	0.1344	0.12491228070175438	0.009487719298245614	18.5	8	0.2891865	0.6591851577764752	Down
Gm14903	0.12040000000000001	0.11110356536502547	0.009296434634974537	21.0	7	0.28772949999999997	0.6591851577764752	Down
Atf1	0.2244	0.20733333333333334	0.017066666666666647	22.5	17	0.2852405	0.6591851577764752	Down
Zfp518a	0.1344	0.12491228070175438	0.009487719298245614	18.5	8	0.2891865	0.6591851577764752	Down
Ahsa2	0.21000000000000002	0.19358974358974357	0.016410256410256452	24.5	35	0.28407550000000004	0.6591851577764752	Down
Slc37a3	0.2356	0.21799660441426144	0.017603395585738563	21.0	31	0.2847495	0.6591851577764752	Down
Pcm1	0.24640000000000004	0.2280952380952381	0.018304761904761935	17.5	22	0.2874525	0.6591851577764752	Down
Mrps27	0.2356	0.21799660441426144	0.017603395585738563	21.0	31	0.2847495	0.6591851577764752	Down
Ugp2	0.21000000000000002	0.19358974358974357	0.016410256410256452	24.5	35	0.28407550000000004	0.6591851577764752	Down
Gm12752	0.12040000000000001	0.11040000000000001	0.009999999999999995	25.5	7	0.28772949999999997	0.6591851577764752	Up
Vps33a	0.21000000000000002	0.19358974358974357	0.016410256410256452	24.5	35	0.28407550000000004	0.6591851577764752	Down
Arnt2	0.1824	0.16933333333333334	0.013066666666666671	29.5	38	0.2829655	0.6591851577764752	Up
Med12	0.2244	0.20733333333333334	0.017066666666666647	22.5	17	0.2852405	0.6591851577764752	Down
Olfr596	0.1824	0.16933333333333334	0.013066666666666671	29.5	12	0.2832445	0.6591851577764752	Down
Gm11878	0.12040000000000001	0.11040000000000001	0.009999999999999995	25.5	7	0.28772949999999997	0.6591851577764752	Up
Aen	0.1824	0.16933333333333334	0.013066666666666671	22.5	38	0.2829655	0.6591851577764752	Down
Zfp58	0.1344	0.12491228070175438	0.009487719298245614	18.5	8	0.2891865	0.6591851577764752	Down
Pde6a	0.2304	0.213446519524618	0.016953480475382005	21.0	32	0.2898625	0.6591851577764752	Up
Zfp280c	0.2244	0.20733333333333334	0.017066666666666647	22.5	17	0.2852405	0.6591851577764752	Down
Gm8809	0.1344	0.12491228070175438	0.009487719298245614	18.5	8	0.2891865	0.6591851577764752	Down
Arfip2	0.2356	0.21799660441426144	0.017603395585738563	21.0	31	0.2847495	0.6591851577764752	Down
Apoc4	0.21000000000000002	0.19358974358974357	0.016410256410256452	24.5	35	0.28407550000000004	0.6591851577764752	Down
Pcsk7	0.24640000000000004	0.2280952380952381	0.018304761904761935	17.5	22	0.2874525	0.6591851577764752	Down
Gm5457	0.2356	0.21799660441426144	0.017603395585738563	21.0	19	0.28372949999999997	0.6591851577764752	Up
Olfr506	0.12040000000000001	0.11040000000000001	0.009999999999999995	25.5	7	0.28772949999999997	0.6591851577764752	Down
Gm5863	0.24640000000000004	0.2280952380952381	0.018304761904761935	17.5	22	0.2874525	0.6591851577764752	Down
Gpatch2l	0.24640000000000004	0.2280952380952381	0.018304761904761935	17.5	22	0.2874525	0.6591851577764752	Down
Lbp	0.16000000000000003	0.1473684210526316	0.012631578947368438	35.0	10	0.29176650000000004	0.66003413	Down
H2-Q6	0.16000000000000003	0.1473684210526316	0.012631578947368438	18.5	10	0.29176650000000004	0.66003413	Up
Car3	0.1716	0.15821746880570411	0.013382531194295888	30.5	11	0.29156550000000003	0.66003413	Down
Ephx2	0.2016	0.18638888888888888	0.01521111111111112	19.5	14	0.2913905	0.66003413	Down
4933427I04Rik	0.24	0.2222222222222222	0.01777777777777778	19.5	30	0.2920505	0.66003413	Down
Slc2a6	0.24	0.2222222222222222	0.01777777777777778	19.5	30	0.2920505	0.66003413	Down
Ptprt	0.24	0.2222222222222222	0.01777777777777778	19.5	30	0.2920505	0.66003413	Down
Hyal1	0.16000000000000003	0.1473684210526316	0.012631578947368438	18.5	10	0.29176650000000004	0.66003413	Up
Pcnt	0.19240000000000002	0.1780998389694042	0.01430016103059581	26.5	13	0.29195950000000004	0.66003413	Down
Gm7091	0.16000000000000003	0.1473684210526316	0.012631578947368438	35.0	10	0.29176650000000004	0.66003413	Down
Mrpl46	0.19240000000000002	0.1780998389694042	0.01430016103059581	26.5	37	0.29203749999999995	0.66003413	Up
Csf2rb2	0.16000000000000003	0.1473684210526316	0.012631578947368438	35.0	10	0.29176650000000004	0.66003413	Down
Slfn8	0.16000000000000003	0.1473684210526316	0.012631578947368438	35.0	10	0.29176650000000004	0.66003413	Down
Trp53i11	0.2016	0.18638888888888888	0.01521111111111112	19.5	14	0.2913905	0.66003413	Down
Olfr243	0.2016	0.18638888888888888	0.01521111111111112	19.5	14	0.2913905	0.66003413	Down
Gpn3	0.24	0.2222222222222222	0.01777777777777778	19.5	30	0.2920505	0.66003413	Down
Gm21092	0.24	0.2222222222222222	0.01777777777777778	19.5	30	0.2920505	0.66003413	Down
Arid5a	0.24	0.2222222222222222	0.01777777777777778	19.5	30	0.2920505	0.66003413	Down
Gm9493	0.16000000000000003	0.1473684210526316	0.012631578947368438	18.5	10	0.29176650000000004	0.66003413	Up
Cdh17	0.16000000000000003	0.1473684210526316	0.012631578947368438	35.0	10	0.29176650000000004	0.66003413	Down
Fabp3-ps1	0.1716	0.15821746880570411	0.013382531194295888	30.5	11	0.29156550000000003	0.66003413	Down
Acer1	0.1716	0.15821746880570411	0.013382531194295888	30.5	11	0.29156550000000003	0.66003413	Down
Gm14048	0.2016	0.18638888888888888	0.01521111111111112	19.5	14	0.2913905	0.66003413	Down
Ranbp10	0.24	0.2222222222222222	0.01777777777777778	19.5	30	0.2920505	0.66003413	Down
9130401M01Rik	0.24	0.2222222222222222	0.01777777777777778	19.5	30	0.2920505	0.66003413	Down
Atl3	0.16000000000000003	0.1473684210526316	0.012631578947368438	35.0	10	0.29176650000000004	0.66003413	Down
Plekhh2	0.24	0.2222222222222222	0.01777777777777778	19.5	30	0.2920505	0.66003413	Down
Gm10120	0.16000000000000003	0.1473684210526316	0.012631578947368438	35.0	10	0.29176650000000004	0.66003413	Down
Baalc	0.2016	0.18638888888888888	0.01521111111111112	19.5	14	0.2913905	0.66003413	Down
Isg20l2	0.1716	0.15821746880570411	0.013382531194295888	30.5	11	0.29156550000000003	0.66003413	Down
Gm3667	0.1716	0.15821746880570411	0.013382531194295888	30.5	11	0.29156550000000003	0.66003413	Down
Gm4017	0.24	0.2222222222222222	0.01777777777777778	19.5	20	0.29143149999999995	0.66003413	Up
Trappc10	0.2496	0.2301355013550136	0.019464498644986394	37.5	24	0.2928535	0.6614861782456822	Up
Klf5	0.2496	0.23013550135501354	0.01946449864498645	37.5	26	0.29286350000000005	0.6614861782456822	Down
Smn1	0.2496	0.2301355013550136	0.019464498644986394	37.5	24	0.2928535	0.6614861782456822	Up
Glis3	0.2176	0.1998809523809524	0.01771904761904758	42.0	16	0.2946885	0.6623411122586873	Up
Zcchc3	0.2356	0.2182638888888889	0.017336111111111108	19.5	19	0.2940205	0.6623411122586873	Down
Etfb	0.2176	0.19988095238095238	0.017719047619047607	42.0	34	0.29477850000000005	0.6623411122586873	Down
Kansl2-ps	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Xylt2	0.2356	0.2182638888888889	0.017336111111111108	19.5	19	0.2940205	0.6623411122586873	Down
Nek9	0.2356	0.2182638888888889	0.017336111111111108	19.5	19	0.2940205	0.6623411122586873	Down
Slitrk1	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
2700062C07Rik	0.2356	0.2182638888888889	0.017336111111111108	19.5	19	0.2940205	0.6623411122586873	Down
Gm16505	0.2176	0.1998809523809524	0.01771904761904758	42.0	16	0.2946885	0.6623411122586873	Up
Rarb	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
4931406B18Rik	0.2356	0.2182638888888889	0.017336111111111108	19.5	19	0.2940205	0.6623411122586873	Down
Pprc1	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Mamld1	0.2356	0.2182638888888889	0.017336111111111108	19.5	19	0.2940205	0.6623411122586873	Down
Gxylt1	0.2356	0.2182638888888889	0.017336111111111108	19.5	19	0.2940205	0.6623411122586873	Down
Olfr380	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Fth-ps2	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Ippk	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Actn1	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Mdm1	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Zfp991	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Clp1	0.2356	0.2182638888888889	0.017336111111111108	19.5	19	0.2940205	0.6623411122586873	Down
A2ml1	0.2356	0.2182638888888889	0.017336111111111108	19.5	19	0.2940205	0.6623411122586873	Down
Gm20538	0.2356	0.2182638888888889	0.017336111111111108	19.5	19	0.2940205	0.6623411122586873	Down
Acp2	0.2176	0.19988095238095238	0.017719047619047607	42.0	34	0.29477850000000005	0.6623411122586873	Down
Cfap77	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Kbtbd11	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Gm13400	0.2176	0.1998809523809524	0.01771904761904758	17.5	16	0.2946885	0.6623411122586873	Down
Gm10282	0.2356	0.2182638888888889	0.017336111111111108	19.5	31	0.2950235	0.6626357615785411	Up
Gm8055	0.2356	0.2182638888888889	0.017336111111111108	19.5	31	0.2950235	0.6626357615785411	Up
Gm7072	0.2484	0.2300952380952381	0.018304761904761907	31.5	27	0.2957335	0.663718126976475	Down
Erlin2	0.2484	0.2300952380952381	0.018304761904761907	31.5	27	0.2957335	0.663718126976475	Down
Rps11-ps1	0.2484	0.2300952380952381	0.018304761904761907	31.5	27	0.2957335	0.663718126976475	Down
Man2a1	0.2484	0.2300952380952381	0.018304761904761907	31.5	27	0.2957335	0.663718126976475	Down
Gm26727	0.16000000000000003	0.1479500891265597	0.012049910873440345	30.5	10	0.29647049999999997	0.6640502314121037	Up
Gm11953	0.17159999999999997	0.15938596491228071	0.01221403508771926	35.0	39	0.2969655	0.6640502314121037	Down
Gm30285	0.17159999999999997	0.15938596491228071	0.01221403508771926	35.0	39	0.2969655	0.6640502314121037	Down
D930048N14Rik	0.16000000000000003	0.1479500891265597	0.012049910873440345	30.5	10	0.29647049999999997	0.6640502314121037	Up
Eif1-ps3	0.16000000000000003	0.1479500891265597	0.012049910873440345	30.5	10	0.29647049999999997	0.6640502314121037	Up
Scyl3	0.17159999999999997	0.15938596491228071	0.01221403508771926	35.0	39	0.2969655	0.6640502314121037	Down
Fam104a	0.17159999999999997	0.15938596491228071	0.01221403508771926	35.0	39	0.2969655	0.6640502314121037	Down
AC140300.2	0.17159999999999997	0.15938596491228071	0.01221403508771926	35.0	39	0.2969655	0.6640502314121037	Down
Gm13453	0.16000000000000003	0.1479500891265597	0.012049910873440345	30.5	10	0.29647049999999997	0.6640502314121037	Up
Mdc1	0.1716	0.1585064935064935	0.01309350649350649	28.0	11	0.29669049999999997	0.6640502314121037	Down
Cabyr	0.2436	0.22399999999999998	0.019600000000000034	36.5	21	0.29660149999999996	0.6640502314121037	Up
C330007P06Rik	0.17159999999999997	0.15938596491228071	0.01221403508771926	35.0	39	0.2969655	0.6640502314121037	Down
Zfp442	0.16000000000000003	0.1479500891265597	0.012049910873440345	30.5	10	0.29647049999999997	0.6640502314121037	Up
Exoc8	0.2436	0.22399999999999998	0.019600000000000034	25.5	21	0.29660149999999996	0.6640502314121037	Down
Gm8825	0.2436	0.22399999999999998	0.019600000000000034	25.5	21	0.29660149999999996	0.6640502314121037	Up
Gm10447	0.1716	0.1585064935064935	0.01309350649350649	28.0	11	0.29669049999999997	0.6640502314121037	Down
Vmn1r81	0.17159999999999997	0.15938596491228071	0.01221403508771926	35.0	39	0.2969655	0.6640502314121037	Down
Gmps	0.17159999999999997	0.15938596491228071	0.01221403508771926	35.0	39	0.2969655	0.6640502314121037	Down
Rnf32	0.21	0.19444444444444442	0.015555555555555572	33.0	15	0.2969035	0.6640502314121037	Up
Pfkfb3	0.21000000000000002	0.19444444444444442	0.0155555555555556	33.0	35	0.2971555	0.664347457645025	Down
Frmd4a	0.2436	0.22400000000000003	0.01959999999999998	25.5	29	0.29743850000000005	0.6647247890745008	Down
Tbcc	0.2436	0.22400000000000003	0.01959999999999998	25.5	29	0.29743850000000005	0.6647247890745008	Down
Pacrg	0.2496	0.23019230769230767	0.01940769230769232	24.5	24	0.2985215	0.6665052251103012	Down
Trmt13	0.2496	0.23019230769230767	0.01940769230769232	24.5	24	0.2985215	0.6665052251103012	Down
Fdft1	0.2496	0.23019230769230767	0.01940769230769232	24.5	24	0.2985215	0.6665052251103012	Down
Pigh	0.2496	0.23019230769230767	0.01940769230769232	24.5	24	0.2985215	0.6665052251103012	Down
Dcaf5	0.2496	0.23019230769230767	0.01940769230769232	24.5	24	0.2985215	0.6665052251103012	Down
Gm45791	0.19240000000000002	0.17857142857142858	0.01382857142857144	33.0	13	0.29913049999999997	0.6673528636189381	Down
Gm33543	0.19240000000000002	0.17857142857142858	0.01382857142857144	33.0	13	0.29913049999999997	0.6673528636189381	Down
Rps6-ps3	0.19240000000000002	0.17857142857142858	0.01382857142857144	33.0	13	0.29913049999999997	0.6673528636189381	Down
Gm4779	0.19240000000000002	0.17857142857142858	0.01382857142857144	33.0	13	0.29913049999999997	0.6673528636189381	Down
Celf6	0.2016	0.18666666666666668	0.014933333333333326	42.0	14	0.29998349999999996	0.6681818850190839	Down
Irf2bp1	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Down
Ralgapa2	0.25	0.23026315789473684	0.019736842105263164	35.0	25	0.3008225	0.6681818850190839	Down
Hdac9	0.2016	0.18666666666666668	0.014933333333333326	42.0	14	0.29998349999999996	0.6681818850190839	Down
Gm15645	0.25	0.23026315789473684	0.019736842105263164	35.0	25	0.3008225	0.6681818850190839	Down
Tsc1	0.25	0.23026315789473684	0.019736842105263164	35.0	25	0.3008225	0.6681818850190839	Down
Acot8	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Down
Uprt	0.2016	0.18666666666666668	0.014933333333333326	17.5	14	0.29998349999999996	0.6681818850190839	Up
Pibf1	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Down
Smpd3	0.25	0.23026315789473684	0.019736842105263164	35.0	25	0.3008225	0.6681818850190839	Down
Exosc9	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Down
Ptpn12	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Down
Pik3cd	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Down
Tmem64	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Down
Top2a	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Up
Luc7l	0.2356	0.2184863123993559	0.017113687600644106	26.5	31	0.30002150000000005	0.6681818850190839	Down
Gpc1	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Down
Abcc10	0.25	0.23026315789473684	0.019736842105263164	35.0	25	0.3008225	0.6681818850190839	Down
Tmod1	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Down
Gm6627	0.2016	0.18666666666666668	0.014933333333333326	17.5	14	0.29998349999999996	0.6681818850190839	Up
Aar2	0.25	0.23026315789473684	0.019736842105263164	35.0	25	0.3008225	0.6681818850190839	Down
Apol7a	0.2016	0.18666666666666668	0.014933333333333326	17.5	14	0.29998349999999996	0.6681818850190839	Up
Tbrg1	0.25	0.23026315789473684	0.019736842105263164	18.5	25	0.3008225	0.6681818850190839	Down
Rps12-ps24	0.1344	0.12513368983957218	0.00926631016042781	30.5	8	0.3016145	0.6687818126546147	Up
Olfr814	0.1344	0.12513368983957218	0.00926631016042781	30.5	8	0.3016145	0.6687818126546147	Up
Nek2	0.1344	0.12513368983957218	0.00926631016042781	30.5	8	0.3016145	0.6687818126546147	Up
Fahd2a	0.24840000000000004	0.23035653650254667	0.018043463497453366	21.0	23	0.3019545	0.6687818126546147	Down
Tmem150c	0.24840000000000004	0.23035653650254667	0.018043463497453366	21.0	23	0.3019545	0.6687818126546147	Down
Tor1b	0.24840000000000004	0.23035653650254667	0.018043463497453366	21.0	23	0.3019545	0.6687818126546147	Down
Cd180	0.1344	0.12513368983957218	0.00926631016042781	30.5	8	0.3016145	0.6687818126546147	Up
Mpp5	0.24840000000000004	0.23035653650254667	0.018043463497453366	21.0	23	0.3019545	0.6687818126546147	Down
Aldh9a1	0.24840000000000004	0.23035653650254667	0.018043463497453366	21.0	23	0.3019545	0.6687818126546147	Down
Olfr1318	0.1344	0.12513368983957218	0.00926631016042781	30.5	8	0.3016145	0.6687818126546147	Up
Trim27	0.24840000000000004	0.23035653650254667	0.018043463497453366	21.0	23	0.3019545	0.6687818126546147	Down
Rif1	0.24840000000000004	0.23035653650254667	0.018043463497453366	21.0	23	0.3019545	0.6687818126546147	Down
Rab33a	0.24840000000000004	0.23035653650254667	0.018043463497453366	21.0	23	0.3019545	0.6687818126546147	Down
Dbndd1	0.24840000000000004	0.23035653650254667	0.018043463497453366	21.0	23	0.3019545	0.6687818126546147	Down
Ripply2	0.24840000000000004	0.23035653650254667	0.018043463497453366	21.0	23	0.3019545	0.6687818126546147	Down
Kif13b	0.21	0.19452495974235107	0.015475040257648925	26.5	15	0.30201750000000005	0.6687940796232877	Up
Vps35l	0.21000000000000002	0.19452495974235107	0.015475040257648953	26.5	35	0.3021625	0.6689878899562488	Down
Dynlt1f	0.2244	0.2075	0.0169	19.5	33	0.3033355	0.6702608296640729	Down
Hells	0.2244	0.2075	0.0169	36.5	17	0.3030005	0.6702608296640729	Up
Tax1bp3	0.2244	0.2075	0.0169	36.5	33	0.3033355	0.6702608296640729	Down
